ISBN,End Date,Title,Author,Interval,Volume,Value,ASP,RRP,Binding,Imprint,Publisher Group,Product Class,Product Category,Publication Date,Country of Publication
9780140500875,2022-12-31,"Very Hungry Caterpillar,The","Carle, Eric",202253,0.0,5631.08,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780140500875,2023-01-07,"Very Hungry Caterpillar,The","Carle, Eric",202302,0.0,7265.84,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780241003008,2023-01-07,"Very Hungry Caterpillar,The","Carle, Eric",202302,1545.0,7265.84,4.7028,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780722532935,2023-01-07,"Alchemist,The","Coelho, Paulo",202302,790.0,7036.54,8.907,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780140500875,2023-01-14,"Very Hungry Caterpillar,The","Carle, Eric",202303,0.0,7012.12,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780241003008,2023-01-14,"Very Hungry Caterpillar,The","Carle, Eric",202303,1464.0,7012.12,4.7897,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780722532935,2023-01-14,"Alchemist,The","Coelho, Paulo",202303,818.0,7106.31,8.6874,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2023-01-21,"Very Hungry Caterpillar,The","Carle, Eric",202304,1855.0,8628.06,4.6512,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780722532935,2023-01-21,"Alchemist,The","Coelho, Paulo",202304,668.0,6012.45,9.0007,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780140500875,2023-01-21,"Very Hungry Caterpillar,The","Carle, Eric",202304,0.0,8628.06,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2023-01-28,"Alchemist,The","Coelho, Paulo",202305,674.0,6025.62,8.9401,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780140500875,2023-01-28,"Very Hungry Caterpillar,The","Carle, Eric",202305,0.0,9457.53,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780241003008,2023-01-28,"Very Hungry Caterpillar,The","Carle, Eric",202305,2036.0,9457.53,4.6452,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780241003008,2023-02-04,"Very Hungry Caterpillar,The","Carle, Eric",202306,2476.0,11341.89,4.5807,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2023-02-04,"Very Hungry Caterpillar,The","Carle, Eric",202306,0.0,11341.89,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2023-02-04,"Alchemist,The","Coelho, Paulo",202306,688.0,6187.33,8.9932,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780722532935,2023-02-11,"Alchemist,The","Coelho, Paulo",202307,579.0,5173.22,8.9347,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2023-02-11,"Very Hungry Caterpillar,The","Carle, Eric",202307,2196.0,10691.39,4.8686,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2023-02-11,"Very Hungry Caterpillar,The","Carle, Eric",202307,0.0,10691.39,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780241003008,2023-02-18,"Very Hungry Caterpillar,The","Carle, Eric",202308,2132.0,10242.64,4.8042,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2023-02-18,"Very Hungry Caterpillar,The","Carle, Eric",202308,0.0,10242.64,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2023-02-18,"Alchemist,The","Coelho, Paulo",202308,584.0,5159.74,8.8352,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2023-02-25,"Very Hungry Caterpillar,The","Carle, Eric",202309,2547.0,12014.96,4.7173,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2023-02-25,"Very Hungry Caterpillar,The","Carle, Eric",202309,0.0,12014.96,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2023-02-25,"Alchemist,The","Coelho, Paulo",202309,566.0,4911.36,8.6773,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2023-03-04,"Very Hungry Caterpillar,The","Carle, Eric",202310,3550.0,15955.84,4.4946,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2023-03-04,"Very Hungry Caterpillar,The","Carle, Eric",202310,0.0,15955.84,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2023-03-04,"Alchemist,The","Coelho, Paulo",202310,654.0,5691.48,8.7026,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780722532935,2023-03-11,"Alchemist,The","Coelho, Paulo",202311,554.0,4708.4,8.4989,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780140500875,2023-03-11,"Very Hungry Caterpillar,The","Carle, Eric",202311,0.0,10680.09,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780241003008,2023-03-11,"Very Hungry Caterpillar,The","Carle, Eric",202311,2391.0,10680.09,4.4668,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780241003008,2023-03-18,"Very Hungry Caterpillar,The","Carle, Eric",202312,2104.0,9461.0,4.4967,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780722532935,2023-03-18,"Alchemist,The","Coelho, Paulo",202312,626.0,5277.63,8.4307,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780140500875,2023-03-18,"Very Hungry Caterpillar,The","Carle, Eric",202312,0.0,9461.0,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2023-03-25,"Alchemist,The","Coelho, Paulo",202313,665.0,5673.68,8.5318,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2023-03-25,"Very Hungry Caterpillar,The","Carle, Eric",202313,2154.0,9683.68,4.4957,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2023-03-25,"Very Hungry Caterpillar,The","Carle, Eric",202313,0.0,9683.68,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2023-04-01,"Alchemist,The","Coelho, Paulo",202314,674.0,5779.91,8.5755,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2023-04-01,"Very Hungry Caterpillar,The","Carle, Eric",202314,2364.0,10527.87,4.4534,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2023-04-01,"Very Hungry Caterpillar,The","Carle, Eric",202314,0.0,10527.87,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2023-04-08,"Alchemist,The","Coelho, Paulo",202315,545.0,4714.51,8.6505,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2023-04-08,"Very Hungry Caterpillar,The","Carle, Eric",202315,2321.0,10455.81,4.5049,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2023-04-08,"Very Hungry Caterpillar,The","Carle, Eric",202315,0.0,10455.81,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780140500875,2023-04-15,"Very Hungry Caterpillar,The","Carle, Eric",202316,0.0,7773.18,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780241003008,2023-04-15,"Very Hungry Caterpillar,The","Carle, Eric",202316,1603.0,7773.18,4.8491,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780722532935,2023-04-15,"Alchemist,The","Coelho, Paulo",202316,505.0,4437.29,8.7867,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2023-04-22,"Very Hungry Caterpillar,The","Carle, Eric",202317,1582.0,8266.84,5.2256,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2023-04-22,"Very Hungry Caterpillar,The","Carle, Eric",202317,0.0,8266.84,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2023-04-22,"Alchemist,The","Coelho, Paulo",202317,509.0,4352.87,8.5518,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780140500875,2023-04-29,"Very Hungry Caterpillar,The","Carle, Eric",202318,0.0,9500.37,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2023-04-29,"Alchemist,The","Coelho, Paulo",202318,548.0,4741.57,8.6525,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2023-04-29,"Very Hungry Caterpillar,The","Carle, Eric",202318,2084.0,9500.37,4.5587,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2023-05-06,"Very Hungry Caterpillar,The","Carle, Eric",202319,0.0,8488.3,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2023-05-06,"Alchemist,The","Coelho, Paulo",202319,567.0,4984.08,8.7903,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2023-05-06,"Very Hungry Caterpillar,The","Carle, Eric",202319,1880.0,8488.3,4.5151,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2023-05-13,"Very Hungry Caterpillar,The","Carle, Eric",202320,0.0,8524.76,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2023-05-13,"Alchemist,The","Coelho, Paulo",202320,519.0,4416.27,8.5092,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2023-05-13,"Very Hungry Caterpillar,The","Carle, Eric",202320,1860.0,8524.76,4.5832,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780241003008,2023-05-20,"Very Hungry Caterpillar,The","Carle, Eric",202321,1796.0,8257.74,4.5979,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780722532935,2023-05-20,"Alchemist,The","Coelho, Paulo",202321,546.0,4681.7,8.5745,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780140500875,2023-05-20,"Very Hungry Caterpillar,The","Carle, Eric",202321,0.0,8257.74,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2023-05-27,"Alchemist,The","Coelho, Paulo",202322,569.0,4931.62,8.6672,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2023-05-27,"Very Hungry Caterpillar,The","Carle, Eric",202322,1748.0,8079.26,4.622,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2023-05-27,"Very Hungry Caterpillar,The","Carle, Eric",202322,0.0,8079.26,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780241003008,2023-06-03,"Very Hungry Caterpillar,The","Carle, Eric",202323,1745.0,8179.83,4.6876,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2023-06-03,"Very Hungry Caterpillar,The","Carle, Eric",202323,0.0,8179.83,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2023-06-03,"Alchemist,The","Coelho, Paulo",202323,674.0,5816.75,8.6302,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2023-06-10,"Very Hungry Caterpillar,The","Carle, Eric",202324,1834.0,8612.87,4.6962,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2023-06-10,"Very Hungry Caterpillar,The","Carle, Eric",202324,0.0,8612.87,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2023-06-10,"Alchemist,The","Coelho, Paulo",202324,629.0,5422.14,8.6203,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2023-06-17,"Very Hungry Caterpillar,The","Carle, Eric",202325,1513.0,7082.51,4.6811,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2023-06-17,"Very Hungry Caterpillar,The","Carle, Eric",202325,0.0,7082.51,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2023-06-17,"Alchemist,The","Coelho, Paulo",202325,558.0,4828.87,8.6539,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780722532935,2023-06-24,"Alchemist,The","Coelho, Paulo",202326,646.0,5561.26,8.6088,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780140500875,2023-06-24,"Very Hungry Caterpillar,The","Carle, Eric",202326,0.0,7007.33,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780241003008,2023-06-24,"Very Hungry Caterpillar,The","Carle, Eric",202326,1454.0,7007.33,4.8193,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2023-07-01,"Very Hungry Caterpillar,The","Carle, Eric",202327,0.0,8642.74,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2023-07-01,"Alchemist,The","Coelho, Paulo",202327,663.0,5729.39,8.6416,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2023-07-01,"Very Hungry Caterpillar,The","Carle, Eric",202327,1812.0,8642.74,4.7697,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780722532935,2023-07-08,"Alchemist,The","Coelho, Paulo",202328,678.0,5766.82,8.5056,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2023-07-08,"Very Hungry Caterpillar,The","Carle, Eric",202328,1869.0,9502.78,5.0844,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2023-07-08,"Very Hungry Caterpillar,The","Carle, Eric",202328,0.0,9502.78,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2023-07-15,"Alchemist,The","Coelho, Paulo",202329,760.0,6518.72,8.5773,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2023-07-15,"Very Hungry Caterpillar,The","Carle, Eric",202329,2489.0,11531.82,4.6331,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2023-07-15,"Very Hungry Caterpillar,The","Carle, Eric",202329,0.0,11531.82,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2023-07-22,"Alchemist,The","Coelho, Paulo",202330,680.0,5848.91,8.6013,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2023-07-22,"Very Hungry Caterpillar,The","Carle, Eric",202330,1861.0,9148.82,4.9161,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2023-07-22,"Very Hungry Caterpillar,The","Carle, Eric",202330,0.0,9148.82,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780140500875,2023-07-29,"Very Hungry Caterpillar,The","Carle, Eric",202331,0.0,10150.91,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780241003008,2023-07-29,"Very Hungry Caterpillar,The","Carle, Eric",202331,2109.0,10150.91,4.8131,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780722532935,2023-07-29,"Alchemist,The","Coelho, Paulo",202331,729.0,6345.59,8.7045,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780722532935,2023-08-05,"Alchemist,The","Coelho, Paulo",202332,743.0,6437.41,8.6641,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780140500875,2023-08-05,"Very Hungry Caterpillar,The","Carle, Eric",202332,0.0,10384.72,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780241003008,2023-08-05,"Very Hungry Caterpillar,The","Carle, Eric",202332,2123.0,10384.72,4.8915,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2023-08-12,"Very Hungry Caterpillar,The","Carle, Eric",202333,0.0,8758.21,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2023-08-12,"Alchemist,The","Coelho, Paulo",202333,834.0,7107.7,8.5224,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
